date,channel_id,channel_name,campaign_id,campaign_name,geo_id,market,platform,spend_gbp,impressions,clicks,reach,video_views,currency
2024-04-03,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,215.52,2953,138,2037,0,GBP
2024-04-03,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,122.83,12008,165,10196,5788,GBP
2024-04-03,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,161.18,4446,28,2449,0,GBP
2024-04-03,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,116.76,8827,47,6317,3198,GBP
2024-04-03,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,62.19,11955,36,8813,4941,GBP
2024-04-03,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,59.4,736,56,564,0,GBP
2024-04-03,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,156.71,2383,129,1337,0,GBP
2024-04-03,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,120.21,11670,120,6877,6605,GBP
2024-04-03,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,73.39,1953,14,1285,0,GBP
2024-04-03,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,91.87,7725,45,6094,3608,GBP
2024-04-03,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,53.42,10148,31,5614,5286,GBP
2024-04-03,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,75.47,941,82,737,0,GBP
2024-04-03,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,143.89,2298,109,1592,0,GBP
2024-04-03,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,108.81,10528,104,7426,4138,GBP
2024-04-03,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,139.22,3761,32,2356,0,GBP
2024-04-03,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,61.62,5050,28,3664,2425,GBP
2024-04-03,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,62.03,12339,30,8378,5425,GBP
2024-04-03,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,67.41,880,82,597,0,GBP
2024-04-03,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,116.53,1689,89,1125,0,GBP
2024-04-03,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,87.66,9131,86,7033,5985,GBP
2024-04-03,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,152.04,4521,34,3508,0,GBP
2024-04-03,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,100.3,8952,52,5008,4242,GBP
2024-04-03,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,56.61,11903,27,7958,7662,GBP
2024-04-03,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,68.35,801,57,583,0,GBP
2024-04-03,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,136.31,2090,98,1668,0,GBP
2024-04-03,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,106.25,10414,119,5962,4727,GBP
2024-04-03,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,87.67,2553,24,1696,0,GBP
2024-04-03,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,77.45,7081,49,4418,5036,GBP
2024-04-03,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,43.13,7834,26,4332,3112,GBP
2024-04-03,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,76.33,938,77,752,0,GBP
2024-04-03,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,141.82,2236,100,1262,0,GBP
2024-04-03,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,169.88,15966,175,12089,10947,GBP
2024-04-03,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,70.2,2119,18,1789,0,GBP
2024-04-03,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,77.64,6246,36,3919,4181,GBP
2024-04-03,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,47.94,9143,30,7741,4188,GBP
2024-04-04,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,127.18,1521,159,871,0,GBP
2024-04-04,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,284.56,4489,190,2836,0,GBP
2024-04-04,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,347.97,35935,406,19846,13830,GBP
2024-04-04,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,243.22,6956,58,3908,0,GBP
2024-04-04,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,187.78,15174,99,11886,8254,GBP
2024-04-04,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,97.23,18979,55,12467,14112,GBP
2024-04-04,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,95.85,1389,83,1042,0,GBP
2024-04-04,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,236.98,3612,173,2275,0,GBP
2024-04-04,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,178.89,17915,229,12762,6338,GBP
2024-04-04,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,138.62,4518,37,3104,0,GBP
2024-04-04,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,123.66,10402,63,6060,5971,GBP
2024-04-04,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,70.14,13606,35,11089,5920,GBP
2024-04-04,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,108.33,1274,94,1044,0,GBP
2024-04-04,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,173.14,2704,141,1721,0,GBP
2024-04-04,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,184.76,18079,200,12784,10137,GBP
2024-04-04,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,127.07,3336,26,2582,0,GBP
2024-04-04,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,146.89,13154,72,8429,6208,GBP
2024-04-04,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,86.83,18793,59,10962,8746,GBP
2024-04-04,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,86.57,1032,88,572,0,GBP
2024-04-04,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,188.1,2825,119,2110,0,GBP
2024-04-04,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,148.42,13987,129,9495,6977,GBP
2024-04-04,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,105.97,2963,23,1996,0,GBP
2024-04-04,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,160.8,12555,86,7895,8997,GBP
2024-04-04,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,71.2,13916,37,8080,8274,GBP
2024-04-04,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,79.07,997,99,561,0,GBP
2024-04-04,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,281.65,4497,144,2932,0,GBP
2024-04-04,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,148.52,14002,179,11574,6626,GBP
2024-04-04,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,96.48,2874,17,2416,0,GBP
2024-04-04,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,122.55,10043,50,6963,5732,GBP
2024-04-04,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,45.44,9954,26,6835,5798,GBP
2024-04-04,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,73.67,989,80,826,0,GBP
2024-04-04,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,167.23,2598,120,1935,0,GBP
2024-04-04,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,132.3,12954,170,8146,9059,GBP
2024-04-04,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,117.18,3580,26,2766,0,GBP
2024-04-04,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,80.18,6445,41,4823,2588,GBP
2024-04-04,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,62.41,12639,47,7439,6643,GBP
2024-04-04,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,70.26,898,80,601,0,GBP
2024-04-04,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,140.59,2282,126,1687,0,GBP
2024-04-04,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,185.13,19315,293,14578,8831,GBP
2024-04-04,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,125.42,3505,29,2181,0,GBP
2024-04-04,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,109.92,9145,56,5901,4305,GBP
2024-04-04,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,64.15,13046,35,7391,5113,GBP
2024-04-04,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,80.76,1044,81,634,0,GBP
2024-04-04,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,118.83,1700,77,1168,0,GBP
2024-04-04,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,121.93,13356,157,8358,5773,GBP
2024-04-04,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,90.73,2437,15,2030,0,GBP
2024-04-04,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,86.3,6927,39,5456,4109,GBP
2024-04-04,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,50.96,10623,35,8791,5851,GBP
2024-04-04,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,59.45,740,75,577,0,GBP
2024-04-04,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,137.74,2178,98,1535,0,GBP
2024-04-04,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,109.58,10730,144,7450,4579,GBP
2024-04-04,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,84.78,2191,15,1703,0,GBP
2024-04-04,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,82.79,7154,47,4366,3979,GBP
2024-04-04,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,54.77,11073,35,8878,8136,GBP
2024-04-04,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,78.61,968,104,635,0,GBP
2024-04-04,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,171.97,2564,127,1537,0,GBP
2024-04-04,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,108.1,11131,123,8000,6212,GBP
2024-04-04,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,88.16,2185,16,1591,0,GBP
2024-04-04,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,85.14,7409,44,4905,2657,GBP
2024-04-04,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,39.42,8222,27,6873,3418,GBP
2024-04-05,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,164.3,2196,197,1516,0,GBP
2024-04-05,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,294.44,4376,179,3187,0,GBP
2024-04-05,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,378.03,36146,391,27853,13818,GBP
2024-04-05,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,213.41,5990,46,3673,0,GBP
2024-04-05,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,175.09,13140,66,8647,7312,GBP
2024-04-05,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,133.36,28626,69,18708,19313,GBP
2024-04-05,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,187.6,2507,256,1880,0,GBP
2024-04-05,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,250.65,3778,157,2492,0,GBP
2024-04-05,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,213.34,22998,264,13133,10235,GBP
2024-04-05,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,160.88,4879,45,4045,0,GBP
2024-04-05,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,145.99,12220,84,7808,6831,GBP
2024-04-05,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,108.92,20613,61,13305,13607,GBP
2024-04-05,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,130.12,1750,157,1282,0,GBP
2024-04-05,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,188.98,2884,167,1971,0,GBP
2024-04-05,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,144.8,14470,176,8736,8583,GBP
2024-04-05,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,204.62,5857,53,4906,0,GBP
2024-04-05,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,128.82,9823,66,7749,4519,GBP
2024-04-05,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,64.04,14062,42,9249,10178,GBP
2024-04-05,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,100.17,1296,104,919,0,GBP
2024-04-05,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,211.1,3270,134,1967,0,GBP
2024-04-05,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,177.57,18260,197,12526,8283,GBP
2024-04-05,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,145.59,4376,37,3471,0,GBP
2024-04-05,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,93.77,7807,46,5373,2790,GBP
2024-04-05,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,59.63,13151,46,10044,9860,GBP
2024-04-05,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,67.9,801,64,629,0,GBP
2024-04-05,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,172.02,2728,124,2267,0,GBP
2024-04-05,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,132.37,13484,163,9390,5333,GBP
2024-04-05,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,116.76,3216,24,2676,0,GBP
2024-04-05,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,96.63,8761,65,5766,5369,GBP
2024-04-05,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,70.87,14020,46,8644,9567,GBP
2024-04-05,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,76.38,1048,75,738,0,GBP
2024-04-05,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,145.21,2351,120,1480,0,GBP
2024-04-05,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,129.17,11806,165,7715,8332,GBP
2024-04-05,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,123.36,3559,31,2148,0,GBP
2024-04-05,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,94.54,8000,41,5029,5430,GBP
2024-04-05,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,45.81,8834,23,6538,3491,GBP
2024-04-05,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,85.62,953,87,711,0,GBP
2024-04-05,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,179.53,2741,110,1614,0,GBP
2024-04-05,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,123.42,12531,134,7706,6506,GBP
2024-04-05,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,131.57,3868,28,2939,0,GBP
2024-04-05,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,83.87,7300,39,5542,3026,GBP
2024-04-05,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,70.02,14748,47,11843,6355,GBP
2024-04-05,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,70.99,870,86,548,0,GBP
2024-04-05,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,133.44,2168,92,1402,0,GBP
2024-04-05,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,97.75,9374,102,7039,5840,GBP
2024-04-05,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,69.12,2004,14,1405,0,GBP
2024-04-05,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,107.04,8952,63,5274,3959,GBP
2024-04-05,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,45.5,9149,24,7204,3259,GBP
2024-04-05,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,52.36,659,53,491,0,GBP
2024-04-05,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,110.84,1765,95,1488,0,GBP
2024-04-05,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,161.35,16169,185,9616,9083,GBP
2024-04-05,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,67.53,2008,15,1605,0,GBP
2024-04-05,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,74.18,6116,36,4752,2406,GBP
2024-04-05,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,38.09,7559,20,5753,2913,GBP
2024-04-05,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,57.78,760,74,615,0,GBP
2024-04-05,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,96.54,1521,70,894,0,GBP
2024-04-05,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,107.14,11402,153,9398,5839,GBP
2024-04-05,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,128.47,3597,23,2021,0,GBP
2024-04-05,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,75.91,6738,37,4837,3904,GBP
2024-04-05,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,53.93,10823,31,7140,4211,GBP
2024-04-06,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,97.13,1207,136,931,0,GBP
2024-04-06,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,291.94,4076,212,2468,0,GBP
2024-04-06,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,255.97,24671,313,14128,16424,GBP
2024-04-06,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,181.94,4855,49,3709,0,GBP
2024-04-06,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,117.79,10122,70,7130,7350,GBP
2024-04-06,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,71.65,13591,42,9537,7687,GBP
2024-04-06,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,88.76,1155,93,745,0,GBP
2024-04-06,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,180.48,2768,128,1893,0,GBP
2024-04-06,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,160.69,15122,171,8774,7114,GBP
2024-04-06,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,139.46,3703,23,2445,0,GBP
2024-04-06,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,103.75,8960,62,7138,4426,GBP
2024-04-06,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,51.68,9902,32,7171,4850,GBP
2024-04-06,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,100.15,1131,100,677,0,GBP
2024-04-06,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,161.45,2487,100,2043,0,GBP
2024-04-06,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,138.14,14460,206,10775,8996,GBP
2024-04-06,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,89.78,2783,26,2300,0,GBP
2024-04-06,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,98.02,8501,58,7137,4679,GBP
2024-04-06,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,46.95,9330,33,7760,5226,GBP
2024-04-06,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,40.95,495,42,385,0,GBP
2024-04-06,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,141.21,2198,92,1786,0,GBP
2024-04-06,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,111.48,10755,157,8426,5784,GBP
2024-04-06,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,127.31,3483,30,2240,0,GBP
