session_id,anonymous_user_id,customer_id,session_timestamp,session_date,channel_id,channel_name,campaign_id,source,medium,landing_page,device_type,market,is_new_visitor,page_views,session_duration_seconds,lead_created_flag,conversion_flag
S0011033,U001961,,2024-05-02 03:08:00,2024-05-02,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/resources,Desktop,London,1,5,804,0,0
S0011034,U008849,,2024-05-02 16:18:00,2024-05-02,CH10,Partner,CMP_PAR_LEE,partner,referral,/solutions,Mobile,Leeds,1,4,844,0,0
S0011035,U012422,CU000664,2024-05-02 04:12:00,2024-05-02,CH01,Paid Search - Brand,CMP_PAI_GLA,google,cpc_brand,/enterprise,Mobile,Glasgow,0,5,270,1,1
S0011036,U009300,,2024-05-02 06:13:00,2024-05-02,CH01,Paid Search - Brand,CMP_PAI_BIR,google,cpc_brand,/solutions,Mobile,Birmingham,1,3,888,0,0
S0011037,U024700,,2024-05-02 07:57:00,2024-05-02,CH09,Direct,CMP_DIR_MAN,(direct),none,/enterprise,Desktop,Manchester,1,4,290,0,0
S0011038,U027516,,2024-05-02 11:49:00,2024-05-02,CH07,Email,CMP_EMA_GLA,crm,email,/solutions,Desktop,Glasgow,0,3,541,0,0
S0011039,U021111,,2024-05-02 20:20:00,2024-05-02,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/pricing,Desktop,London,1,5,21,0,0
S0011040,U013672,,2024-05-03 21:02:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/enterprise,Desktop,Birmingham,1,5,98,0,0
S0011041,U009457,,2024-05-03 18:08:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,google,cpc_nonbrand,/pricing,Desktop,Liverpool,1,3,571,0,0
S0011042,U011159,,2024-05-03 08:33:00,2024-05-03,CH09,Direct,CMP_DIR_LON,(direct),none,/pricing,Tablet,London,0,3,662,0,0
S0011043,U025473,,2024-05-03 07:29:00,2024-05-03,CH05,YouTube,CMP_YOU_LIV,youtube,video,/pricing,Tablet,Liverpool,1,7,215,0,0
S0011044,U023092,,2024-05-03 04:03:00,2024-05-03,CH01,Paid Search - Brand,CMP_PAI_MAN,google,cpc_brand,/pricing,Desktop,Manchester,1,3,508,0,0
S0011045,U021059,,2024-05-03 08:13:00,2024-05-03,CH03,Paid Social,CMP_PAI_CAR,meta,paid_social,/enterprise,Desktop,Cardiff,1,6,299,0,0
S0011046,U007523,,2024-05-03 14:05:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/pricing,Desktop,Leeds,1,5,36,0,0
S0011047,U000011,,2024-05-03 04:34:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/solutions,Mobile,Birmingham,0,5,477,0,0
S0011048,U014551,,2024-05-03 08:30:00,2024-05-03,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/resources,Desktop,London,1,6,61,0,0
S0011049,U010918,,2024-05-03 02:59:00,2024-05-03,CH08,Organic Search,CMP_ORG_GLA,google,organic,/enterprise,Desktop,Glasgow,1,4,103,0,0
S0011050,U014587,,2024-05-03 20:26:00,2024-05-03,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/enterprise,Desktop,London,1,6,405,0,0
S0011051,U021601,,2024-05-03 22:36:00,2024-05-03,CH06,Display,CMP_DIS_LIV,dv360,display,/pricing,Mobile,Liverpool,1,8,725,0,0
S0011052,U022280,,2024-05-03 11:28:00,2024-05-03,CH03,Paid Social,CMP_PAI_LEE,meta,paid_social,/pricing,Desktop,Leeds,0,1,249,0,0
S0011053,U018536,CU000665,2024-05-03 09:10:00,2024-05-03,CH07,Email,CMP_EMA_LIV,crm,email,/solutions,Mobile,Liverpool,0,8,69,1,1
S0011054,U021614,,2024-05-03 06:41:00,2024-05-03,CH09,Direct,CMP_DIR_LEE,(direct),none,/enterprise,Desktop,Leeds,1,6,787,0,0
S0011055,U019976,,2024-05-03 22:42:00,2024-05-03,CH06,Display,CMP_DIS_MAN,dv360,display,/solutions,Mobile,Manchester,1,2,776,0,0
S0011056,U007159,,2024-05-03 16:54:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/solutions,Desktop,Bristol,1,5,272,0,0
S0011057,U007952,,2024-05-03 12:01:00,2024-05-03,CH01,Paid Search - Brand,CMP_PAI_LEE,google,cpc_brand,/enterprise,Desktop,Leeds,0,2,470,0,0
S0011058,U028584,,2024-05-03 14:30:00,2024-05-03,CH03,Paid Social,CMP_PAI_LIV,meta,paid_social,/enterprise,Desktop,Liverpool,1,5,105,0,0
S0011059,U015173,,2024-05-03 17:08:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,google,cpc_nonbrand,/enterprise,Desktop,Edinburgh,0,5,84,0,0
S0011060,U027409,,2024-05-03 04:21:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,google,cpc_nonbrand,/solutions,Mobile,Cardiff,1,6,167,0,0
S0011061,U006066,,2024-05-03 12:57:00,2024-05-03,CH04,LinkedIn,CMP_LIN_BIR,linkedin,paid_social,/enterprise,Mobile,Birmingham,0,3,878,0,0
S0011062,U018004,,2024-05-03 13:58:00,2024-05-03,CH05,YouTube,CMP_YOU_EDI,youtube,video,/resources,Mobile,Edinburgh,1,5,784,0,0
S0011063,U025370,,2024-05-03 07:45:00,2024-05-03,CH03,Paid Social,CMP_PAI_SHE,meta,paid_social,/solutions,Desktop,Sheffield,0,5,465,0,0
S0011064,U012189,CU000666,2024-05-03 20:27:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/pricing,Desktop,Birmingham,0,8,402,1,1
S0011065,U021167,,2024-05-03 20:37:00,2024-05-03,CH08,Organic Search,CMP_ORG_BRI,google,organic,/enterprise,Mobile,Bristol,0,8,748,0,0
S0011066,U011058,,2024-05-03 22:20:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/enterprise,Mobile,Manchester,1,6,306,0,0
S0011067,U007936,CU000667,2024-05-03 14:22:00,2024-05-03,CH04,LinkedIn,CMP_LIN_EDI,linkedin,paid_social,/pricing,Mobile,Edinburgh,0,1,500,1,1
S0011068,U014432,,2024-05-03 23:52:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/resources,Mobile,Leeds,0,4,168,0,0
S0011069,U013064,,2024-05-03 11:26:00,2024-05-03,CH07,Email,CMP_EMA_LEE,crm,email,/enterprise,Desktop,Leeds,0,4,712,0,0
S0011070,U005137,,2024-05-03 08:01:00,2024-05-03,CH07,Email,CMP_EMA_BIR,crm,email,/solutions,Mobile,Birmingham,1,8,349,0,0
S0011071,U011791,,2024-05-03 15:38:00,2024-05-03,CH05,YouTube,CMP_YOU_LIV,youtube,video,/pricing,Mobile,Liverpool,1,6,748,0,0
S0011072,U015050,,2024-05-03 00:31:00,2024-05-03,CH05,YouTube,CMP_YOU_LON,youtube,video,/solutions,Mobile,London,1,1,726,0,0
S0011073,U010439,,2024-05-03 23:06:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/resources,Tablet,Birmingham,1,2,680,0,0
S0011074,U029300,,2024-05-03 00:08:00,2024-05-03,CH01,Paid Search - Brand,CMP_PAI_BIR,google,cpc_brand,/enterprise,Mobile,Birmingham,1,5,893,0,0
S0011075,U005717,,2024-05-03 20:38:00,2024-05-03,CH05,YouTube,CMP_YOU_MAN,youtube,video,/pricing,Desktop,Manchester,1,3,103,0,0
S0011076,U001215,,2024-05-03 21:47:00,2024-05-03,CH07,Email,CMP_EMA_LON,crm,email,/resources,Desktop,London,1,3,863,0,0
S0011077,U013367,,2024-05-03 22:20:00,2024-05-03,CH07,Email,CMP_EMA_SHE,crm,email,/enterprise,Tablet,Sheffield,0,1,364,0,0
S0011078,U012200,,2024-05-03 19:00:00,2024-05-03,CH05,YouTube,CMP_YOU_LON,youtube,video,/resources,Desktop,London,0,2,200,0,0
S0011079,U005456,,2024-05-03 01:09:00,2024-05-03,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/solutions,Desktop,London,1,7,193,0,0
S0011080,U016605,,2024-05-03 11:23:00,2024-05-03,CH11,Events,CMP_EVE_LON,event,offline,/solutions,Desktop,London,0,7,400,0,0
S0011081,U012770,,2024-05-03 07:30:00,2024-05-03,CH09,Direct,CMP_DIR_GLA,(direct),none,/pricing,Mobile,Glasgow,0,3,168,0,0
S0011082,U000747,,2024-05-03 05:03:00,2024-05-03,CH03,Paid Social,CMP_PAI_EDI,meta,paid_social,/solutions,Desktop,Edinburgh,1,3,69,0,0
S0011083,U004608,,2024-05-03 10:42:00,2024-05-03,CH06,Display,CMP_DIS_BIR,dv360,display,/pricing,Desktop,Birmingham,0,3,553,0,0
S0011084,U019957,,2024-05-03 21:49:00,2024-05-03,CH08,Organic Search,CMP_ORG_BRI,google,organic,/solutions,Desktop,Bristol,1,2,72,0,0
S0011085,U024056,,2024-05-03 20:46:00,2024-05-03,CH03,Paid Social,CMP_PAI_SHE,meta,paid_social,/solutions,Desktop,Sheffield,0,8,735,0,0
S0011086,U002774,,2024-05-03 00:53:00,2024-05-03,CH01,Paid Search - Brand,CMP_PAI_GLA,google,cpc_brand,/solutions,Desktop,Glasgow,0,8,748,0,0
S0011087,U003620,,2024-05-03 08:32:00,2024-05-03,CH11,Events,CMP_EVE_GLA,event,offline,/pricing,Mobile,Glasgow,0,8,351,0,0
S0011088,U023554,,2024-05-03 11:58:00,2024-05-03,CH01,Paid Search - Brand,CMP_PAI_BRI,google,cpc_brand,/solutions,Mobile,Bristol,0,7,801,0,0
S0011089,U003588,,2024-05-03 13:58:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/solutions,Desktop,Leeds,1,2,394,0,0
S0011090,U029435,,2024-05-03 07:24:00,2024-05-03,CH10,Partner,CMP_PAR_LEE,partner,referral,/solutions,Mobile,Leeds,1,3,294,0,0
S0011091,U016273,,2024-05-03 03:16:00,2024-05-03,CH08,Organic Search,CMP_ORG_BRI,google,organic,/pricing,Desktop,Bristol,1,8,755,0,0
S0011092,U026446,,2024-05-03 00:12:00,2024-05-03,CH09,Direct,CMP_DIR_LON,(direct),none,/solutions,Mobile,London,1,4,685,0,0
S0011093,U002562,,2024-05-03 19:58:00,2024-05-03,CH07,Email,CMP_EMA_CAR,crm,email,/pricing,Desktop,Cardiff,0,5,712,0,0
S0011094,U017114,,2024-05-03 16:11:00,2024-05-03,CH05,YouTube,CMP_YOU_BIR,youtube,video,/pricing,Mobile,Birmingham,1,3,632,0,0
S0011095,U018130,,2024-05-03 05:26:00,2024-05-03,CH11,Events,CMP_EVE_MAN,event,offline,/pricing,Desktop,Manchester,1,8,715,0,0
S0011096,U025419,,2024-05-03 20:50:00,2024-05-03,CH08,Organic Search,CMP_ORG_BRI,google,organic,/enterprise,Desktop,Bristol,0,3,619,0,0
S0011097,U022904,,2024-05-03 13:08:00,2024-05-03,CH08,Organic Search,CMP_ORG_LEE,google,organic,/solutions,Desktop,Leeds,1,2,699,0,0
S0011098,U008532,,2024-05-03 12:15:00,2024-05-03,CH07,Email,CMP_EMA_LEE,crm,email,/enterprise,Mobile,Leeds,1,5,708,0,0
S0011099,U020981,,2024-05-03 17:25:00,2024-05-03,CH08,Organic Search,CMP_ORG_GLA,google,organic,/enterprise,Tablet,Glasgow,0,7,837,0,0
S0011100,U029031,,2024-05-03 06:32:00,2024-05-03,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/enterprise,Desktop,London,1,7,467,0,0
S0011101,U025948,,2024-05-03 15:19:00,2024-05-03,CH09,Direct,CMP_DIR_LON,(direct),none,/resources,Desktop,London,1,4,228,0,0
S0011102,U026830,,2024-05-03 11:31:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,google,cpc_nonbrand,/enterprise,Desktop,Liverpool,0,8,755,0,0
S0011103,U026939,,2024-05-03 19:36:00,2024-05-03,CH04,LinkedIn,CMP_LIN_GLA,linkedin,paid_social,/enterprise,Desktop,Glasgow,0,6,629,0,0
S0011104,U029772,,2024-05-03 11:04:00,2024-05-03,CH03,Paid Social,CMP_PAI_MAN,meta,paid_social,/pricing,Mobile,Manchester,1,3,439,0,0
S0011105,U020046,,2024-05-03 04:34:00,2024-05-03,CH08,Organic Search,CMP_ORG_SHE,google,organic,/resources,Desktop,Sheffield,1,3,608,0,0
S0011106,U023785,,2024-05-03 19:52:00,2024-05-03,CH01,Paid Search - Brand,CMP_PAI_BRI,google,cpc_brand,/pricing,Mobile,Bristol,1,6,644,0,0
S0011107,U017969,,2024-05-03 07:47:00,2024-05-03,CH09,Direct,CMP_DIR_LON,(direct),none,/resources,Desktop,London,0,5,697,0,0
S0011108,U016928,,2024-05-03 03:06:00,2024-05-03,CH01,Paid Search - Brand,CMP_PAI_CAR,google,cpc_brand,/pricing,Mobile,Cardiff,1,4,485,0,0
S0011109,U023665,,2024-05-03 09:41:00,2024-05-03,CH04,LinkedIn,CMP_LIN_EDI,linkedin,paid_social,/resources,Mobile,Edinburgh,1,4,897,0,0
S0011110,U028086,,2024-05-03 18:55:00,2024-05-03,CH07,Email,CMP_EMA_MAN,crm,email,/pricing,Desktop,Manchester,0,5,303,0,0
S0011111,U012240,,2024-05-03 06:14:00,2024-05-03,CH08,Organic Search,CMP_ORG_LEE,google,organic,/pricing,Mobile,Leeds,0,7,27,0,0
S0011112,U000792,,2024-05-03 10:12:00,2024-05-03,CH07,Email,CMP_EMA_BRI,crm,email,/solutions,Mobile,Bristol,1,5,492,0,0
S0011113,U014083,,2024-05-03 18:30:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/pricing,Desktop,London,1,3,399,0,0
S0011114,U013788,,2024-05-03 06:07:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/resources,Mobile,London,1,4,86,0,0
S0011115,U007125,,2024-05-03 05:59:00,2024-05-03,CH04,LinkedIn,CMP_LIN_LEE,linkedin,paid_social,/resources,Desktop,Leeds,0,3,303,0,0
S0011116,U018879,,2024-05-03 04:39:00,2024-05-03,CH04,LinkedIn,CMP_LIN_BRI,linkedin,paid_social,/resources,Desktop,Bristol,0,3,171,0,0
S0011117,U008916,,2024-05-03 12:07:00,2024-05-03,CH01,Paid Search - Brand,CMP_PAI_BIR,google,cpc_brand,/enterprise,Desktop,Birmingham,1,6,30,0,0
S0011118,U018848,,2024-05-03 08:19:00,2024-05-03,CH03,Paid Social,CMP_PAI_BIR,meta,paid_social,/solutions,Desktop,Birmingham,1,3,363,0,0
S0011119,U006490,,2024-05-03 03:45:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/pricing,Desktop,Leeds,1,3,445,0,0
S0011120,U013004,,2024-05-03 06:58:00,2024-05-03,CH03,Paid Social,CMP_PAI_CAR,meta,paid_social,/enterprise,Desktop,Cardiff,1,8,87,0,0
S0011121,U020326,,2024-05-03 21:19:00,2024-05-03,CH07,Email,CMP_EMA_LON,crm,email,/enterprise,Desktop,London,0,8,450,0,0
S0011122,U013987,,2024-05-03 11:33:00,2024-05-03,CH11,Events,CMP_EVE_LEE,event,offline,/enterprise,Mobile,Leeds,1,8,38,0,0
S0011123,U011356,,2024-05-03 19:44:00,2024-05-03,CH07,Email,CMP_EMA_LIV,crm,email,/enterprise,Mobile,Liverpool,1,8,684,0,0
S0011124,U013426,,2024-05-03 13:44:00,2024-05-03,CH10,Partner,CMP_PAR_LEE,partner,referral,/resources,Mobile,Leeds,1,8,685,0,0
S0011125,U020600,,2024-05-03 10:19:00,2024-05-03,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/pricing,Desktop,London,1,6,303,0,0
S0011126,U006958,,2024-05-03 00:27:00,2024-05-03,CH07,Email,CMP_EMA_LEE,crm,email,/enterprise,Mobile,Leeds,1,5,77,0,0
S0011127,U006727,,2024-05-03 15:51:00,2024-05-03,CH03,Paid Social,CMP_PAI_BRI,meta,paid_social,/pricing,Mobile,Bristol,1,7,262,0,0
S0011128,U022867,,2024-05-03 16:01:00,2024-05-03,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/solutions,Desktop,London,0,5,752,0,0
S0011129,U002566,,2024-05-03 05:36:00,2024-05-03,CH08,Organic Search,CMP_ORG_EDI,google,organic,/pricing,Mobile,Edinburgh,0,4,403,0,0
S0011130,U022304,,2024-05-03 12:08:00,2024-05-03,CH09,Direct,CMP_DIR_GLA,(direct),none,/pricing,Mobile,Glasgow,1,3,792,0,0
S0011131,U019701,,2024-05-03 02:10:00,2024-05-03,CH05,YouTube,CMP_YOU_MAN,youtube,video,/solutions,Desktop,Manchester,0,5,696,0,0
S0011132,U024391,,2024-05-03 01:20:00,2024-05-03,CH09,Direct,CMP_DIR_BRI,(direct),none,/solutions,Desktop,Bristol,1,6,659,0,0
S0011133,U000578,,2024-05-03 03:06:00,2024-05-03,CH11,Events,CMP_EVE_CAR,event,offline,/enterprise,Desktop,Cardiff,1,5,57,0,0
S0011134,U006786,,2024-05-03 01:26:00,2024-05-03,CH03,Paid Social,CMP_PAI_LEE,meta,paid_social,/enterprise,Mobile,Leeds,0,6,715,0,0
S0011135,U017517,,2024-05-04 12:50:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,google,cpc_nonbrand,/solutions,Desktop,Glasgow,1,1,347,0,0
S0011136,U019647,,2024-05-04 08:43:00,2024-05-04,CH06,Display,CMP_DIS_MAN,dv360,display,/enterprise,Mobile,Manchester,1,6,529,0,0
S0011137,U021536,,2024-05-04 04:42:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/enterprise,Desktop,Birmingham,1,4,699,0,0
S0011138,U024188,,2024-05-04 14:39:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/enterprise,Desktop,Bristol,0,1,168,0,0
S0011139,U001446,,2024-05-04 04:25:00,2024-05-04,CH03,Paid Social,CMP_PAI_MAN,meta,paid_social,/solutions,Desktop,Manchester,1,5,373,0,0
S0011140,U023618,,2024-05-04 19:48:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/solutions,Desktop,Leeds,0,8,311,0,0
S0011141,U011122,,2024-05-04 05:47:00,2024-05-04,CH03,Paid Social,CMP_PAI_SHE,meta,paid_social,/resources,Desktop,Sheffield,1,3,654,0,0
S0011142,U001620,,2024-05-04 17:08:00,2024-05-04,CH07,Email,CMP_EMA_GLA,crm,email,/resources,Mobile,Glasgow,0,1,496,0,0
S0011143,U021616,,2024-05-04 08:32:00,2024-05-04,CH09,Direct,CMP_DIR_GLA,(direct),none,/resources,Desktop,Glasgow,1,4,761,0,0
S0011144,U009069,,2024-05-04 21:45:00,2024-05-04,CH06,Display,CMP_DIS_BIR,dv360,display,/resources,Mobile,Birmingham,1,6,227,0,0
S0011145,U010705,,2024-05-04 14:32:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/solutions,Tablet,Bristol,0,7,502,0,0
S0011146,U028660,,2024-05-04 09:05:00,2024-05-04,CH09,Direct,CMP_DIR_EDI,(direct),none,/solutions,Mobile,Edinburgh,1,8,140,0,0
S0011147,U002511,,2024-05-04 00:22:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/pricing,Desktop,Bristol,1,5,439,0,0
S0011148,U014989,,2024-05-04 23:33:00,2024-05-04,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/enterprise,Desktop,London,1,6,686,0,0
S0011149,U023713,,2024-05-04 07:46:00,2024-05-04,CH05,YouTube,CMP_YOU_BIR,youtube,video,/enterprise,Desktop,Birmingham,0,3,803,0,0
S0011150,U014951,,2024-05-04 02:20:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/solutions,Mobile,Bristol,1,8,477,0,0
S0011151,U020547,,2024-05-04 22:31:00,2024-05-04,CH01,Paid Search - Brand,CMP_PAI_LIV,google,cpc_brand,/pricing,Mobile,Liverpool,1,4,311,0,0
S0011152,U018981,,2024-05-04 13:19:00,2024-05-04,CH03,Paid Social,CMP_PAI_EDI,meta,paid_social,/resources,Desktop,Edinburgh,0,5,370,0,0
S0011153,U024483,,2024-05-04 12:15:00,2024-05-04,CH07,Email,CMP_EMA_GLA,crm,email,/resources,Tablet,Glasgow,1,4,418,0,0
S0011154,U008116,,2024-05-04 21:50:00,2024-05-04,CH07,Email,CMP_EMA_MAN,crm,email,/enterprise,Desktop,Manchester,1,1,404,0,0
S0011155,U028366,,2024-05-04 13:20:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/resources,Mobile,London,1,2,708,0,0
S0011156,U004289,,2024-05-04 15:18:00,2024-05-04,CH10,Partner,CMP_PAR_BRI,partner,referral,/solutions,Mobile,Bristol,1,5,92,0,0
S0011157,U002585,,2024-05-04 14:47:00,2024-05-04,CH07,Email,CMP_EMA_EDI,crm,email,/pricing,Mobile,Edinburgh,0,5,720,0,0
S0011158,U023861,,2024-05-04 09:56:00,2024-05-04,CH08,Organic Search,CMP_ORG_MAN,google,organic,/enterprise,Tablet,Manchester,1,3,244,0,0
S0011159,U008692,,2024-05-04 12:41:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/pricing,Tablet,Leeds,0,2,623,0,0
S0011160,U020135,,2024-05-04 05:12:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/enterprise,Desktop,Manchester,1,3,27,0,0
S0011161,U007336,,2024-05-04 06:19:00,2024-05-04,CH06,Display,CMP_DIS_MAN,dv360,display,/pricing,Mobile,Manchester,0,1,170,0,0
S0011162,U026994,,2024-05-04 15:43:00,2024-05-04,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/enterprise,Desktop,London,0,4,451,0,0
S0011163,U011967,CU000668,2024-05-04 18:35:00,2024-05-04,CH08,Organic Search,CMP_ORG_CAR,google,organic,/resources,Mobile,Cardiff,0,1,729,1,1
S0011164,U000504,,2024-05-04 04:01:00,2024-05-04,CH05,YouTube,CMP_YOU_GLA,youtube,video,/pricing,Desktop,Glasgow,1,5,365,0,0
S0011165,U003308,,2024-05-04 12:07:00,2024-05-04,CH06,Display,CMP_DIS_MAN,dv360,display,/solutions,Desktop,Manchester,0,1,321,0,0
S0011166,U009622,,2024-05-04 12:19:00,2024-05-04,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/resources,Desktop,London,1,4,333,0,0
S0011167,U008704,,2024-05-04 19:45:00,2024-05-04,CH09,Direct,CMP_DIR_GLA,(direct),none,/solutions,Mobile,Glasgow,0,3,573,0,0
S0011168,U025858,,2024-05-04 17:10:00,2024-05-04,CH09,Direct,CMP_DIR_LEE,(direct),none,/enterprise,Desktop,Leeds,0,3,484,0,0
S0011169,U026533,,2024-05-04 18:57:00,2024-05-04,CH06,Display,CMP_DIS_EDI,dv360,display,/resources,Mobile,Edinburgh,1,8,271,0,0
S0011170,U018549,,2024-05-04 08:15:00,2024-05-04,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/pricing,Desktop,London,0,4,735,0,0
S0011171,U027264,,2024-05-04 02:00:00,2024-05-04,CH03,Paid Social,CMP_PAI_MAN,meta,paid_social,/resources,Mobile,Manchester,1,1,762,0,0
S0011172,U009411,,2024-05-04 13:25:00,2024-05-04,CH01,Paid Search - Brand,CMP_PAI_SHE,google,cpc_brand,/resources,Tablet,Sheffield,1,7,358,0,0
S0011173,U014782,,2024-05-04 14:19:00,2024-05-04,CH03,Paid Social,CMP_PAI_LIV,meta,paid_social,/pricing,Mobile,Liverpool,1,8,162,0,0
S0011174,U023685,,2024-05-04 05:38:00,2024-05-04,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/pricing,Mobile,London,0,2,822,0,0
S0011175,U018462,,2024-05-04 06:36:00,2024-05-04,CH06,Display,CMP_DIS_LIV,dv360,display,/solutions,Mobile,Liverpool,1,5,431,0,0
S0011176,U027186,,2024-05-04 14:52:00,2024-05-04,CH01,Paid Search - Brand,CMP_PAI_LIV,google,cpc_brand,/pricing,Mobile,Liverpool,0,4,694,0,0
S0011177,U021857,,2024-05-04 20:01:00,2024-05-04,CH08,Organic Search,CMP_ORG_SHE,google,organic,/enterprise,Desktop,Sheffield,0,7,188,0,0
S0011178,U017270,,2024-05-04 11:01:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/resources,Desktop,Birmingham,1,2,119,0,0
S0011179,U015034,,2024-05-04 07:19:00,2024-05-04,CH04,LinkedIn,CMP_LIN_LIV,linkedin,paid_social,/solutions,Desktop,Liverpool,0,1,285,0,0
S0011180,U008223,,2024-05-04 17:25:00,2024-05-04,CH08,Organic Search,CMP_ORG_MAN,google,organic,/enterprise,Desktop,Manchester,1,1,53,0,0
S0011181,U007324,,2024-05-04 10:40:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,google,cpc_nonbrand,/pricing,Mobile,Glasgow,1,2,740,0,0
S0011182,U018702,,2024-05-04 04:58:00,2024-05-04,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/enterprise,Desktop,London,1,6,507,0,0
S0011183,U007669,,2024-05-04 12:05:00,2024-05-04,CH04,LinkedIn,CMP_LIN_MAN,linkedin,paid_social,/solutions,Tablet,Manchester,0,6,252,0,0
S0011184,U006653,,2024-05-04 09:33:00,2024-05-04,CH11,Events,CMP_EVE_LON,event,offline,/enterprise,Mobile,London,1,8,828,0,0
S0011185,U016813,,2024-05-04 11:42:00,2024-05-04,CH09,Direct,CMP_DIR_SHE,(direct),none,/pricing,Tablet,Sheffield,0,7,402,0,0
S0011186,U020052,,2024-05-04 10:26:00,2024-05-04,CH07,Email,CMP_EMA_BRI,crm,email,/pricing,Desktop,Bristol,0,4,116,0,0
S0011187,U022278,,2024-05-04 15:38:00,2024-05-04,CH08,Organic Search,CMP_ORG_LEE,google,organic,/solutions,Desktop,Leeds,0,6,597,0,0
S0011188,U028555,,2024-05-04 09:49:00,2024-05-04,CH09,Direct,CMP_DIR_LON,(direct),none,/pricing,Mobile,London,0,3,372,0,0
S0011189,U014847,,2024-05-04 04:07:00,2024-05-04,CH08,Organic Search,CMP_ORG_LON,google,organic,/solutions,Desktop,London,0,3,380,0,0
S0011190,U022126,,2024-05-04 16:34:00,2024-05-04,CH11,Events,CMP_EVE_SHE,event,offline,/pricing,Desktop,Sheffield,0,1,852,0,0
S0011191,U024270,,2024-05-04 20:09:00,2024-05-04,CH05,YouTube,CMP_YOU_BRI,youtube,video,/solutions,Desktop,Bristol,0,1,710,0,0
S0011192,U020868,,2024-05-04 01:20:00,2024-05-04,CH03,Paid Social,CMP_PAI_BIR,meta,paid_social,/solutions,Desktop,Birmingham,0,3,553,0,0
S0011193,U013650,CU000669,2024-05-04 01:59:00,2024-05-04,CH09,Direct,CMP_DIR_MAN,(direct),none,/solutions,Mobile,Manchester,1,8,238,1,1
S0011194,U007099,,2024-05-04 04:03:00,2024-05-04,CH01,Paid Search - Brand,CMP_PAI_MAN,google,cpc_brand,/solutions,Desktop,Manchester,1,2,458,0,0
