lead_id,customer_id,created_date,first_touch_channel,last_touch_channel,campaign_id,market,industry,company_size_band,product_interest,engagement_score,lead_status,mql_flag,sql_flag
L001304,CU001304,2024-08-26,Organic Search,Organic Search,CMP_ORG_LON,London,Healthcare,1-49,Remote Access,63.5,MQL,1,0
L001305,CU001305,2024-08-26,YouTube,YouTube,CMP_YOU_SHE,Sheffield,Technology,50-249,Remote Access,63.5,MQL,1,0
L001306,CU001306,2024-08-26,Email,Email,CMP_EMA_MAN,Manchester,Manufacturing,1-49,Remote Access,78.9,SQL,1,1
L001307,CU001307,2024-08-26,Direct,Direct,CMP_DIR_BRI,Bristol,Technology,250-999,Enterprise Connectivity,47.7,New,0,0
L001308,CU001308,2024-08-26,Events,Events,CMP_EVE_MAN,Manchester,Technology,1-49,Remote Access,55.8,New,0,0
L001309,CU001309,2024-08-26,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Technology,1-49,Security Add-on,66.2,New,0,0
L001310,CU001310,2024-08-26,Events,Events,CMP_EVE_BIR,Birmingham,Education,250-999,Security Add-on,50.9,New,0,0
L001311,CU001311,2024-08-26,Email,Email,CMP_EMA_SHE,Sheffield,Retail,50-249,Enterprise Connectivity,52.5,SQL,1,1
L001312,CU001312,2024-08-26,Organic Search,Organic Search,CMP_ORG_CAR,Cardiff,Professional Services,1-49,Remote Support,74.7,New,0,0
L001313,CU001313,2024-08-26,LinkedIn,LinkedIn,CMP_LIN_LIV,Liverpool,Retail,250-999,Remote Support,69.5,SQL,1,1
L001314,CU001314,2024-08-26,YouTube,YouTube,CMP_YOU_BIR,Birmingham,Education,1-49,Security Add-on,67.1,SQL,1,1
L001315,CU001315,2024-08-27,Paid Search - Brand,Paid Search - Brand,CMP_PAI_GLA,Glasgow,Retail,50-249,Remote Support,39.6,New,0,0
L001316,CU001316,2024-08-27,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Professional Services,1000+,Security Add-on,63.2,MQL,1,0
L001317,CU001317,2024-08-27,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BIR,Birmingham,Manufacturing,1000+,Security Add-on,63.3,MQL,1,0
L001318,CU001318,2024-08-28,Events,Events,CMP_EVE_CAR,Cardiff,Manufacturing,50-249,Enterprise Connectivity,85.7,MQL,1,0
L001319,CU001319,2024-08-28,LinkedIn,LinkedIn,CMP_LIN_BIR,Birmingham,Healthcare,1-49,Remote Access,79.6,SQL,1,1
L001320,CU001320,2024-08-28,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BIR,Birmingham,Retail,50-249,Remote Support,71.1,New,0,0
L001321,CU001321,2024-08-28,Partner,Partner,CMP_PAR_GLA,Glasgow,Manufacturing,250-999,Security Add-on,46.8,New,0,0
L001322,CU001322,2024-08-28,YouTube,YouTube,CMP_YOU_LEE,Leeds,Professional Services,1000+,Enterprise Connectivity,87.3,SQL,1,1
L001323,CU001323,2024-08-29,Display,Display,CMP_DIS_SHE,Sheffield,Education,250-999,Remote Access,50.4,New,0,0
L001324,CU001324,2024-08-29,Paid Social,Paid Social,CMP_PAI_LON,London,Technology,50-249,Remote Support,52.3,New,0,0
L001325,CU001325,2024-08-29,Organic Search,Organic Search,CMP_ORG_LON,London,Retail,250-999,Remote Access,78.8,New,0,0
L001326,CU001326,2024-08-29,Partner,Partner,CMP_PAR_LON,London,Healthcare,1-49,Remote Support,60.8,New,0,0
L001327,CU001327,2024-08-29,Events,Events,CMP_EVE_LON,London,Technology,1000+,Enterprise Connectivity,53.3,New,0,0
L001328,CU001328,2024-08-30,Email,Email,CMP_EMA_CAR,Cardiff,Healthcare,50-249,Remote Support,53.8,New,0,0
L001329,CU001329,2024-08-30,Paid Social,Paid Social,CMP_PAI_BIR,Birmingham,Technology,250-999,Remote Support,71.1,New,0,0
L001330,CU001330,2024-08-30,Email,Email,CMP_EMA_MAN,Manchester,Manufacturing,1-49,Enterprise Connectivity,78.1,New,0,0
L001331,CU001331,2024-08-30,Paid Search - Brand,Paid Search - Brand,CMP_PAI_SHE,Sheffield,Professional Services,50-249,Remote Support,100.0,MQL,1,0
L001332,CU001332,2024-08-30,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_EDI,Edinburgh,Healthcare,1-49,Enterprise Connectivity,68.5,New,0,0
L001333,CU001333,2024-08-30,Events,Events,CMP_EVE_BIR,Birmingham,Education,50-249,Enterprise Connectivity,47.2,SQL,1,1
L001334,CU001334,2024-08-31,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BIR,Birmingham,Education,50-249,Security Add-on,64.9,New,0,0
L001335,CU001335,2024-08-31,Paid Social,Paid Social,CMP_PAI_BIR,Birmingham,Manufacturing,1-49,Security Add-on,45.7,New,0,0
L001336,CU001336,2024-08-31,Email,Email,CMP_EMA_BRI,Bristol,Healthcare,1-49,Security Add-on,42.8,MQL,1,0
L001337,CU001337,2024-08-31,Partner,Partner,CMP_PAR_LON,London,Professional Services,50-249,Remote Support,60.8,New,0,0
L001338,CU001338,2024-08-31,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BIR,Birmingham,Professional Services,50-249,Remote Access,72.5,MQL,1,0
L001339,CU001339,2024-08-31,Email,Email,CMP_EMA_LIV,Liverpool,Education,50-249,Security Add-on,58.6,New,0,0
L001340,CU001340,2024-08-31,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Technology,250-999,Remote Access,76.7,New,0,0
L001341,CU001341,2024-09-01,Email,Email,CMP_EMA_LEE,Leeds,Education,1000+,Remote Support,56.5,New,0,0
L001342,CU001342,2024-09-01,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Professional Services,50-249,Security Add-on,52.3,New,0,0
L001343,CU001343,2024-09-01,Events,Events,CMP_EVE_LON,London,Professional Services,250-999,Enterprise Connectivity,70.7,New,0,0
L001344,CU001344,2024-09-01,Paid Social,Paid Social,CMP_PAI_LON,London,Professional Services,250-999,Enterprise Connectivity,41.7,New,0,0
L001345,CU001345,2024-09-02,Partner,Partner,CMP_PAR_EDI,Edinburgh,Healthcare,250-999,Remote Access,43.8,New,0,0
L001346,CU001346,2024-09-02,Partner,Partner,CMP_PAR_LON,London,Retail,250-999,Security Add-on,60.4,New,0,0
L001347,CU001347,2024-09-02,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Education,1-49,Enterprise Connectivity,66.0,New,0,0
L001348,CU001348,2024-09-02,Direct,Direct,CMP_DIR_LON,London,Retail,50-249,Enterprise Connectivity,100.0,MQL,1,0
L001349,CU001349,2024-09-02,Organic Search,Organic Search,CMP_ORG_LIV,Liverpool,Healthcare,1000+,Enterprise Connectivity,63.1,New,0,0
L001350,CU001350,2024-09-02,Organic Search,Organic Search,CMP_ORG_BIR,Birmingham,Retail,50-249,Remote Support,79.6,New,0,0
L001351,CU001351,2024-09-03,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LEE,Leeds,Education,50-249,Security Add-on,57.4,New,0,0
L001352,CU001352,2024-09-03,Organic Search,Organic Search,CMP_ORG_EDI,Edinburgh,Retail,250-999,Remote Support,79.1,SQL,1,1
L001353,CU001353,2024-09-03,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Healthcare,250-999,Security Add-on,69.5,SQL,1,1
L001354,CU001354,2024-09-04,Direct,Direct,CMP_DIR_EDI,Edinburgh,Education,1000+,Security Add-on,70.5,MQL,1,0
L001355,CU001355,2024-09-04,Direct,Direct,CMP_DIR_EDI,Edinburgh,Retail,250-999,Enterprise Connectivity,52.1,MQL,1,0
L001356,CU001356,2024-09-04,YouTube,YouTube,CMP_YOU_SHE,Sheffield,Professional Services,1-49,Remote Support,42.0,New,0,0
L001357,CU001357,2024-09-04,Paid Search - Brand,Paid Search - Brand,CMP_PAI_EDI,Edinburgh,Education,1000+,Enterprise Connectivity,60.3,New,0,0
L001358,CU001358,2024-09-05,Organic Search,Organic Search,CMP_ORG_LON,London,Professional Services,250-999,Security Add-on,62.6,New,0,0
L001359,CU001359,2024-09-05,LinkedIn,LinkedIn,CMP_LIN_GLA,Glasgow,Retail,250-999,Remote Access,90.7,New,0,0
L001360,CU001360,2024-09-05,LinkedIn,LinkedIn,CMP_LIN_BRI,Bristol,Education,250-999,Remote Access,71.8,SQL,1,1
L001361,CU001361,2024-09-05,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BRI,Bristol,Education,50-249,Security Add-on,59.3,MQL,1,0
L001362,CU001362,2024-09-05,Paid Search - Brand,Paid Search - Brand,CMP_PAI_EDI,Edinburgh,Education,50-249,Enterprise Connectivity,68.5,New,0,0
L001363,CU001363,2024-09-05,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Healthcare,50-249,Remote Support,77.4,New,0,0
L001364,CU001364,2024-09-06,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LIV,Liverpool,Manufacturing,1-49,Enterprise Connectivity,72.9,New,0,0
L001365,CU001365,2024-09-06,Organic Search,Organic Search,CMP_ORG_BRI,Bristol,Education,1-49,Security Add-on,72.5,New,0,0
L001366,CU001366,2024-09-06,Email,Email,CMP_EMA_BIR,Birmingham,Retail,1000+,Remote Access,79.6,SQL,1,1
L001367,CU001367,2024-09-06,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Technology,1-49,Security Add-on,65.4,New,0,0
L001368,CU001368,2024-09-07,Direct,Direct,CMP_DIR_MAN,Manchester,Retail,250-999,Security Add-on,45.8,New,0,0
L001369,CU001369,2024-09-07,Partner,Partner,CMP_PAR_LIV,Liverpool,Technology,1000+,Remote Access,91.1,MQL,1,0
L001370,CU001370,2024-09-07,Direct,Direct,CMP_DIR_LON,London,Education,1-49,Enterprise Connectivity,56.4,SQL,1,1
L001371,CU001371,2024-09-07,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Manufacturing,50-249,Security Add-on,55.8,MQL,1,0
L001372,CU001372,2024-09-07,Paid Social,Paid Social,CMP_PAI_EDI,Edinburgh,Technology,1-49,Enterprise Connectivity,67.5,New,0,0
L001373,CU001373,2024-09-07,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Education,1000+,Enterprise Connectivity,89.4,New,0,0
L001374,CU001374,2024-09-08,LinkedIn,LinkedIn,CMP_LIN_BIR,Birmingham,Retail,50-249,Enterprise Connectivity,73.2,New,0,0
L001375,CU001375,2024-09-08,Paid Social,Paid Social,CMP_PAI_LIV,Liverpool,Professional Services,1-49,Enterprise Connectivity,60.5,SQL,1,1
L001376,CU001376,2024-09-08,Paid Social,Paid Social,CMP_PAI_CAR,Cardiff,Professional Services,50-249,Enterprise Connectivity,38.9,New,0,0
L001377,CU001377,2024-09-08,Paid Social,Paid Social,CMP_PAI_LON,London,Professional Services,50-249,Enterprise Connectivity,62.8,New,0,0
L001378,CU001378,2024-09-09,Events,Events,CMP_EVE_EDI,Edinburgh,Education,50-249,Remote Support,69.9,MQL,1,0
L001379,CU001379,2024-09-09,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Technology,50-249,Security Add-on,51.8,New,0,0
L001380,CU001380,2024-09-09,Organic Search,Organic Search,CMP_ORG_BRI,Bristol,Technology,50-249,Enterprise Connectivity,92.6,New,0,0
L001381,CU001381,2024-09-09,Events,Events,CMP_EVE_GLA,Glasgow,Manufacturing,250-999,Enterprise Connectivity,73.1,New,0,0
L001382,CU001382,2024-09-09,Events,Events,CMP_EVE_CAR,Cardiff,Healthcare,1000+,Security Add-on,45.3,New,0,0
L001383,CU001383,2024-09-09,Paid Search - Brand,Paid Search - Brand,CMP_PAI_EDI,Edinburgh,Education,250-999,Remote Access,69.9,SQL,1,1
L001384,CU001384,2024-09-09,Events,Events,CMP_EVE_MAN,Manchester,Retail,250-999,Security Add-on,81.0,SQL,1,1
L001385,CU001385,2024-09-09,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Technology,50-249,Remote Support,62.1,SQL,1,1
L001386,CU001386,2024-09-09,Events,Events,CMP_EVE_LON,London,Healthcare,1000+,Enterprise Connectivity,66.1,SQL,1,1
L001387,CU001387,2024-09-09,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Professional Services,50-249,Enterprise Connectivity,48.3,SQL,1,1
L001388,CU001388,2024-09-09,YouTube,YouTube,CMP_YOU_MAN,Manchester,Retail,250-999,Security Add-on,77.2,SQL,1,1
L001389,CU001389,2024-09-10,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Manufacturing,250-999,Security Add-on,60.1,MQL,1,0
L001390,CU001390,2024-09-10,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Healthcare,50-249,Security Add-on,74.5,New,0,0
L001391,CU001391,2024-09-10,LinkedIn,LinkedIn,CMP_LIN_CAR,Cardiff,Education,1000+,Remote Support,86.3,MQL,1,0
L001392,CU001392,2024-09-10,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LEE,Leeds,Retail,1000+,Remote Access,47.4,SQL,1,1
L001393,CU001393,2024-09-10,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BRI,Bristol,Manufacturing,50-249,Remote Support,58.0,New,0,0
L001394,CU001394,2024-09-11,Organic Search,Organic Search,CMP_ORG_LON,London,Retail,50-249,Enterprise Connectivity,80.8,New,0,0
L001395,CU001395,2024-09-11,Organic Search,Organic Search,CMP_ORG_LON,London,Education,50-249,Enterprise Connectivity,67.3,New,0,0
L001396,CU001396,2024-09-11,Events,Events,CMP_EVE_LON,London,Retail,50-249,Remote Access,67.6,MQL,1,0
L001397,CU001397,2024-09-11,Direct,Direct,CMP_DIR_CAR,Cardiff,Education,1000+,Enterprise Connectivity,68.0,New,0,0
L001398,CU001398,2024-09-11,Direct,Direct,CMP_DIR_EDI,Edinburgh,Retail,250-999,Security Add-on,68.4,SQL,1,1
L001399,CU001399,2024-09-11,Organic Search,Organic Search,CMP_ORG_MAN,Manchester,Professional Services,250-999,Enterprise Connectivity,76.7,SQL,1,1
L001400,CU001400,2024-09-11,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Retail,250-999,Remote Support,79.1,New,0,0
L001401,CU001401,2024-09-11,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Technology,50-249,Remote Access,77.4,New,0,0
L001402,CU001402,2024-09-11,YouTube,YouTube,CMP_YOU_SHE,Sheffield,Professional Services,1000+,Enterprise Connectivity,56.1,SQL,1,1
L001403,CU001403,2024-09-12,Direct,Direct,CMP_DIR_BRI,Bristol,Education,50-249,Remote Support,72.3,New,0,0
L001404,CU001404,2024-09-12,Events,Events,CMP_EVE_BIR,Birmingham,Education,1-49,Remote Access,43.2,New,0,0
L001405,CU001405,2024-09-12,Paid Social,Paid Social,CMP_PAI_LIV,Liverpool,Manufacturing,50-249,Security Add-on,25.2,SQL,1,1
L001406,CU001406,2024-09-12,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_SHE,Sheffield,Education,50-249,Security Add-on,58.7,New,0,0
L001407,CU001407,2024-09-12,Paid Social,Paid Social,CMP_PAI_BIR,Birmingham,Professional Services,1-49,Security Add-on,34.5,SQL,1,1
L001408,CU001408,2024-09-12,LinkedIn,LinkedIn,CMP_LIN_CAR,Cardiff,Professional Services,1000+,Enterprise Connectivity,78.6,New,0,0
L001409,CU001409,2024-09-13,LinkedIn,LinkedIn,CMP_LIN_SHE,Sheffield,Retail,1000+,Enterprise Connectivity,61.3,New,0,0
L001410,CU001410,2024-09-13,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Manufacturing,250-999,Remote Support,70.6,SQL,1,1
L001411,CU001411,2024-09-13,Organic Search,Organic Search,CMP_ORG_MAN,Manchester,Education,250-999,Remote Support,67.8,New,0,0
L001412,CU001412,2024-09-13,Organic Search,Organic Search,CMP_ORG_LEE,Leeds,Education,250-999,Remote Support,77.4,SQL,1,1
L001413,CU001413,2024-09-13,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Professional Services,1000+,Security Add-on,70.7,SQL,1,1
L001414,CU001414,2024-09-13,Paid Social,Paid Social,CMP_PAI_BIR,Birmingham,Professional Services,1-49,Security Add-on,42.9,New,0,0
L001415,CU001415,2024-09-13,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BRI,Bristol,Technology,50-249,Remote Support,75.0,SQL,1,1
L001416,CU001416,2024-09-14,LinkedIn,LinkedIn,CMP_LIN_LEE,Leeds,Manufacturing,250-999,Remote Access,88.8,New,0,0
L001417,CU001417,2024-09-14,Email,Email,CMP_EMA_LON,London,Retail,50-249,Security Add-on,62.7,New,0,0
L001418,CU001418,2024-09-14,Organic Search,Organic Search,CMP_ORG_MAN,Manchester,Healthcare,250-999,Enterprise Connectivity,51.1,MQL,1,0
L001419,CU001419,2024-09-14,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Healthcare,250-999,Security Add-on,59.8,New,0,0
L001420,CU001420,2024-09-14,Paid Search - Brand,Paid Search - Brand,CMP_PAI_SHE,Sheffield,Manufacturing,250-999,Enterprise Connectivity,33.4,New,0,0
L001421,CU001421,2024-09-14,LinkedIn,LinkedIn,CMP_LIN_SHE,Sheffield,Technology,1000+,Remote Access,87.1,MQL,1,0
L001422,CU001422,2024-09-14,Paid Social,Paid Social,CMP_PAI_LEE,Leeds,Technology,1-49,Security Add-on,23.6,MQL,1,0
L001423,CU001423,2024-09-15,Direct,Direct,CMP_DIR_LON,London,Healthcare,250-999,Security Add-on,34.7,New,0,0
L001424,CU001424,2024-09-15,YouTube,YouTube,CMP_YOU_EDI,Edinburgh,Retail,1-49,Enterprise Connectivity,39.3,New,0,0
L001425,CU001425,2024-09-15,Organic Search,Organic Search,CMP_ORG_LEE,Leeds,Technology,1-49,Remote Support,52.1,SQL,1,1
L001426,CU001426,2024-09-16,Email,Email,CMP_EMA_MAN,Manchester,Manufacturing,1-49,Remote Access,75.2,MQL,1,0
L001427,CU001427,2024-09-16,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Education,50-249,Enterprise Connectivity,54.4,New,0,0
L001428,CU001428,2024-09-16,Email,Email,CMP_EMA_BIR,Birmingham,Technology,1-49,Enterprise Connectivity,62.5,New,0,0
L001429,CU001429,2024-09-16,Paid Social,Paid Social,CMP_PAI_LEE,Leeds,Education,1-49,Security Add-on,55.7,SQL,1,1
L001430,CU001430,2024-09-16,Paid Social,Paid Social,CMP_PAI_GLA,Glasgow,Healthcare,250-999,Remote Support,30.4,MQL,1,0
L001431,CU001431,2024-09-16,Email,Email,CMP_EMA_BRI,Bristol,Retail,1-49,Security Add-on,44.6,New,0,0
L001432,CU001432,2024-09-16,Email,Email,CMP_EMA_BIR,Birmingham,Professional Services,1-49,Remote Support,92.6,New,0,0
L001433,CU001433,2024-09-16,Paid Social,Paid Social,CMP_PAI_LON,London,Retail,1-49,Enterprise Connectivity,42.7,MQL,1,0
L001434,CU001434,2024-09-17,Events,Events,CMP_EVE_MAN,Manchester,Technology,50-249,Remote Access,46.3,New,0,0
L001435,CU001435,2024-09-17,YouTube,YouTube,CMP_YOU_EDI,Edinburgh,Manufacturing,250-999,Enterprise Connectivity,84.8,SQL,1,1
L001436,CU001436,2024-09-17,Partner,Partner,CMP_PAR_BRI,Bristol,Retail,50-249,Remote Support,56.6,New,0,0
L001437,CU001437,2024-09-17,LinkedIn,LinkedIn,CMP_LIN_LON,London,Professional Services,1000+,Remote Access,64.0,New,0,0
L001438,CU001438,2024-09-17,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_GLA,Glasgow,Technology,1-49,Remote Access,57.6,New,0,0
L001439,CU001439,2024-09-17,Direct,Direct,CMP_DIR_LEE,Leeds,Retail,50-249,Enterprise Connectivity,77.2,New,0,0
L001440,CU001440,2024-09-18,Direct,Direct,CMP_DIR_LON,London,Healthcare,1000+,Remote Support,56.9,New,0,0
L001441,CU001441,2024-09-18,Organic Search,Organic Search,CMP_ORG_CAR,Cardiff,Manufacturing,1000+,Remote Access,50.3,New,0,0
L001442,CU001442,2024-09-18,Email,Email,CMP_EMA_LEE,Leeds,Manufacturing,250-999,Enterprise Connectivity,80.5,SQL,1,1
L001443,CU001443,2024-09-18,Paid Social,Paid Social,CMP_PAI_GLA,Glasgow,Technology,50-249,Enterprise Connectivity,55.8,SQL,1,1
L001444,CU001444,2024-09-18,Paid Search - Brand,Paid Search - Brand,CMP_PAI_EDI,Edinburgh,Technology,1000+,Remote Access,42.2,MQL,1,0
L001445,CU001445,2024-09-18,YouTube,YouTube,CMP_YOU_LON,London,Professional Services,1-49,Security Add-on,61.1,New,0,0
L001446,CU001446,2024-09-19,LinkedIn,LinkedIn,CMP_LIN_CAR,Cardiff,Healthcare,1000+,Enterprise Connectivity,100.0,New,0,0
L001447,CU001447,2024-09-19,Organic Search,Organic Search,CMP_ORG_BIR,Birmingham,Education,50-249,Remote Support,50.8,SQL,1,1
L001448,CU001448,2024-09-19,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_EDI,Edinburgh,Retail,1-49,Remote Support,58.3,New,0,0
L001449,CU001449,2024-09-19,Email,Email,CMP_EMA_BRI,Bristol,Technology,1-49,Enterprise Connectivity,74.0,New,0,0
L001450,CU001450,2024-09-19,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LIV,Liverpool,Manufacturing,1-49,Remote Support,58.7,New,0,0
L001451,CU001451,2024-09-19,Events,Events,CMP_EVE_LIV,Liverpool,Retail,50-249,Remote Access,66.2,New,0,0
L001452,CU001452,2024-09-19,Paid Search - Brand,Paid Search - Brand,CMP_PAI_EDI,Edinburgh,Manufacturing,1000+,Enterprise Connectivity,57.5,SQL,1,1
L001453,CU001453,2024-09-19,Paid Social,Paid Social,CMP_PAI_BIR,Birmingham,Education,1-49,Security Add-on,43.7,New,0,0
L001454,CU001454,2024-09-19,Paid Social,Paid Social,CMP_PAI_LEE,Leeds,Education,1-49,Enterprise Connectivity,33.4,New,0,0
L001455,CU001455,2024-09-19,Partner,Partner,CMP_PAR_CAR,Cardiff,Professional Services,1-49,Security Add-on,50.1,SQL,1,1
L001456,CU001456,2024-09-20,Organic Search,Organic Search,CMP_ORG_GLA,Glasgow,Professional Services,250-999,Remote Support,59.7,MQL,1,0
L001457,CU001457,2024-09-20,Direct,Direct,CMP_DIR_BIR,Birmingham,Manufacturing,1-49,Remote Access,63.7,New,0,0
L001458,CU001458,2024-09-20,Paid Search - Brand,Paid Search - Brand,CMP_PAI_GLA,Glasgow,Manufacturing,1000+,Security Add-on,61.5,New,0,0
L001459,CU001459,2024-09-20,LinkedIn,LinkedIn,CMP_LIN_LIV,Liverpool,Education,1000+,Enterprise Connectivity,85.0,MQL,1,0
L001460,CU001460,2024-09-20,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LEE,Leeds,Manufacturing,1-49,Remote Access,88.7,MQL,1,0
L001461,CU001461,2024-09-20,Organic Search,Organic Search,CMP_ORG_BRI,Bristol,Manufacturing,1000+,Remote Access,77.2,SQL,1,1
L001462,CU001462,2024-09-20,Events,Events,CMP_EVE_BIR,Birmingham,Retail,250-999,Remote Access,74.0,SQL,1,1
L001463,CU001463,2024-09-20,Paid Social,Paid Social,CMP_PAI_EDI,Edinburgh,Retail,50-249,Remote Support,61.5,New,0,0
L001464,CU001464,2024-09-20,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BRI,Bristol,Professional Services,1-49,Security Add-on,60.3,MQL,1,0
L001465,CU001465,2024-09-20,Organic Search,Organic Search,CMP_ORG_LON,London,Education,50-249,Remote Support,74.0,New,0,0
L001466,CU001466,2024-09-20,Paid Social,Paid Social,CMP_PAI_SHE,Sheffield,Healthcare,1-49,Remote Support,69.4,New,0,0
L001467,CU001467,2024-09-21,Paid Social,Paid Social,CMP_PAI_CAR,Cardiff,Manufacturing,50-249,Remote Access,67.6,New,0,0
L001468,CU001468,2024-09-21,Email,Email,CMP_EMA_LON,London,Manufacturing,1-49,Remote Support,41.0,New,0,0
L001469,CU001469,2024-09-21,Paid Social,Paid Social,CMP_PAI_MAN,Manchester,Professional Services,1-49,Security Add-on,21.7,New,0,0
L001470,CU001470,2024-09-21,Paid Search - Brand,Paid Search - Brand,CMP_PAI_GLA,Glasgow,Technology,1000+,Security Add-on,71.9,SQL,1,1
L001471,CU001471,2024-09-21,Paid Social,Paid Social,CMP_PAI_MAN,Manchester,Professional Services,1000+,Enterprise Connectivity,53.2,MQL,1,0
L001472,CU001472,2024-09-22,Events,Events,CMP_EVE_MAN,Manchester,Professional Services,1-49,Enterprise Connectivity,79.5,New,0,0
L001473,CU001473,2024-09-22,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_EDI,Edinburgh,Healthcare,1-49,Remote Support,61.1,SQL,1,1
L001474,CU001474,2024-09-22,Direct,Direct,CMP_DIR_BIR,Birmingham,Education,1-49,Enterprise Connectivity,47.4,MQL,1,0
L001475,CU001475,2024-09-23,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Education,1-49,Remote Support,55.8,New,0,0
L001476,CU001476,2024-09-23,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Education,1-49,Remote Support,80.8,SQL,1,1
